,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
766,Rave,106381928,3.2,7.0,15.0,37.41624,-118.44938,47,26,88,66,1.6812412373755872,1.8260748027008262,0.6232492903979004,1.2041199826559246,0.9542425094393249,1.9493900066449126,6.855654600401044,8.12403840463596,1.7888543819998317,3.872983346207417,2.8284271247461903
767,Jug Start to Acid Wash,116582459,3.0,7.0,15.0,37.41625,-118.44931,2,2,1,2,0.47712125471966244,0.47712125471966244,0.6020599913279623,1.2041199826559246,0.9542425094393249,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.7320508075688772,3.872983346207417,2.8284271247461903
768,Disco Tramp,113904573,2.3,7.0,10.0,37.41747,-118.45136,3,2,1,2,0.6020599913279623,0.47712125471966244,0.5185139398778874,1.041392685158225,0.9542425094393249,0.30102999566398114,1.7320508075688772,1.4142135623730951,1.51657508881031,3.1622776601683795,2.8284271247461903
769,Redrum,106068436,2.6,7.0,6.0,37.41737,-118.45125,17,9,46,23,1.2552725051033058,1.380211241711606,0.5563025007672872,0.8450980400142567,0.9542425094393249,1.6720978579357173,4.123105625617661,4.795831523312719,1.61245154965971,2.449489742783178,2.8284271247461903
770,Grotesque Old Woman,106126749,2.8,7.0,15.0,37.41698,-118.45133,13,5,17,17,1.1461280356782377,1.2552725051033058,0.57978359661681,1.2041199826559246,0.9542425094393249,1.2552725051033058,3.605551275463989,4.123105625617661,1.6733200530681511,3.872983346207417,2.8284271247461903
771,Standing Ovation,107946166,3.2,7.0,12.0,37.41533,-118.44877,6,3,17,8,0.8450980400142567,0.9542425094393249,0.6232492903979004,1.1139433523068367,0.9542425094393249,1.2552725051033058,2.449489742783178,2.8284271247461903,1.7888543819998317,3.4641016151377544,2.8284271247461903
772,Westward Expansion,106279696,2.5,7.0,10.0,37.41549000000001,-118.44928,2,1,1,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.041392685158225,0.9542425094393249,0.30102999566398114,1.4142135623730951,1.0,1.5811388300841898,3.1622776601683795,2.8284271247461903
773,Sabersonic,106330645,1.8,7.0,12.0,37.41569000000001,-118.44957,4,2,2,3,0.6989700043360187,0.6020599913279623,0.44715803134221915,1.1139433523068367,0.9542425094393249,0.47712125471966244,2.0,1.7320508075688772,1.3416407864998738,3.4641016151377544,2.8284271247461903
774,Sabres of Paradise,106554767,3.7,7.0,35.0,37.41569000000001,-118.44957,3,2,8,1,0.6020599913279623,0.30102999566398114,0.6720978579357174,1.556302500767287,0.9542425094393249,0.9542425094393249,1.7320508075688772,1.0,1.9235384061671346,5.916079783099616,2.8284271247461903
775,The Orb,112501972,1.7,7.0,14.0,37.41569000000001,-118.44957,3,1,0,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,1.1760912590556811,0.9542425094393249,0.0,1.7320508075688772,1.4142135623730951,1.3038404810405297,3.7416573867739413,2.8284271247461903
776,Hand to Hand Combat Traverse,106279731,2.3,7.0,20.0,37.41588,-118.44993,6,3,12,5,0.8450980400142567,0.7781512503836435,0.5185139398778874,1.322219294733919,0.9542425094393249,1.1139433523068367,2.449489742783178,2.23606797749979,1.51657508881031,4.47213595499958,2.8284271247461903
777,Not Another Brit in Bishop,109947791,2.9,7.0,15.0,37.41588,-118.44993,9,3,17,11,1.0,1.0791812460476247,0.5910646070264991,1.2041199826559246,0.9542425094393249,1.2552725051033058,3.0,3.3166247903554,1.70293863659264,3.872983346207417,2.8284271247461903
778,Froz,108730377,2.1,7.0,10.0,37.417,-118.4509,7,3,9,11,0.9030899869919434,1.0791812460476247,0.49136169383427264,1.041392685158225,0.9542425094393249,1.0,2.6457513110645907,3.3166247903554,1.449137674618944,3.1622776601683795,2.8284271247461903
779,Water Saps,106095521,3.7,7.5,18.0,37.41675,-118.44942,6,4,8,6,0.8450980400142567,0.8450980400142567,0.6720978579357174,1.2787536009528289,0.9777236052888477,0.9542425094393249,2.449489742783178,2.449489742783178,1.9235384061671346,4.242640687119285,2.9154759474226504
780,Therapy,106070995,3.1,7.5,15.0,37.4161,-118.45012,8,7,16,7,0.9542425094393249,0.9030899869919434,0.6127838567197355,1.2041199826559246,0.9777236052888477,1.2304489213782739,2.8284271247461903,2.6457513110645907,1.760681686165901,3.872983346207417,2.9154759474226504
781,Highbrow,106068419,3.9,7.75,12.0,37.4155,-118.44922,8,5,39,11,0.9542425094393249,1.0791812460476247,0.6901960800285136,1.1139433523068367,0.9890046156985368,1.6020599913279623,2.8284271247461903,3.3166247903554,1.9748417658131499,3.4641016151377544,2.958039891549808
782,Stroking the Walrus,106330637,1.4,7.5,8.0,37.41569000000001,-118.44957,5,4,0,4,0.7781512503836435,0.6989700043360187,0.380211241711606,0.9542425094393249,0.9777236052888477,0.0,2.23606797749979,2.0,1.1832159566199232,2.8284271247461903,2.9154759474226504
783,Hamtaro,106554760,3.0,7.5,10.0,37.41588,-118.44993,9,8,10,8,1.0,0.9542425094393249,0.6020599913279623,1.041392685158225,0.9777236052888477,1.041392685158225,3.0,2.8284271247461903,1.7320508075688772,3.1622776601683795,2.9154759474226504
784,This Is How We Do It...,111782756,2.7,7.75,15.0,37.41698,-118.45133,3,2,5,3,0.6020599913279623,0.6020599913279623,0.568201724066995,1.2041199826559246,0.9890046156985368,0.7781512503836435,1.7320508075688772,1.7320508075688772,1.6431676725154984,3.872983346207417,2.958039891549808
785,Disco Diva,105988471,3.4,8.0,12.0,37.41747,-118.45136,27,16,76,33,1.447158031342219,1.5314789170422551,0.6434526764861874,1.1139433523068367,1.0,1.8864907251724818,5.196152422706632,5.744562646538029,1.8439088914585775,3.4641016151377544,3.0
786,Less Poetry Please,106070985,4.0,8.0,30.0,37.41698,-118.45133,3,2,12,1,0.6020599913279623,0.30102999566398114,0.6989700043360187,1.4913616938342726,1.0,1.1139433523068367,1.7320508075688772,1.0,2.0,5.477225575051661,3.0
787,A Big Round of Applause,111726432,2.0,8.0,17.0,37.41533,-118.44877,2,1,3,3,0.47712125471966244,0.6020599913279623,0.47712125471966244,1.2552725051033058,1.0,0.6020599913279623,1.4142135623730951,1.7320508075688772,1.4142135623730951,4.123105625617661,3.0
788,Paper Crane,106068430,3.3,8.0,8.0,37.41538,-118.44893,7,3,13,5,0.9030899869919434,0.7781512503836435,0.6334684555795864,0.9542425094393249,1.0,1.1461280356782377,2.6457513110645907,2.23606797749979,1.816590212458495,2.8284271247461903,3.0
789,Supersonic,108574131,2.5,8.0,13.0,37.41569000000001,-118.44957,2,2,1,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.1461280356782377,1.0,0.30102999566398114,1.4142135623730951,1.0,1.5811388300841898,3.605551275463989,3.0
790,Gang Related,114263452,1.0,8.5,12.0,37.41749,-118.45018,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,1.021189299069938,0.30102999566398114,1.0,1.4142135623730951,1.0,3.4641016151377544,3.082207001484488
791,Pimp Trick Gangsta Chick,106687863,2.0,8.75,12.0,37.41591,-118.44877,4,3,3,4,0.6989700043360187,0.6989700043360187,0.47712125471966244,1.1139433523068367,1.031408464251624,0.6020599913279623,2.0,2.0,1.4142135623730951,3.4641016151377544,3.122498999199199
792,Acid Wash Right,107029691,3.0,9.0,15.0,37.41625,-118.44931,27,11,47,39,1.447158031342219,1.6020599913279623,0.6020599913279623,1.2041199826559246,1.041392685158225,1.6812412373755872,5.196152422706632,6.244997998398398,1.7320508075688772,3.872983346207417,3.1622776601683795
793,Prozac,109971104,3.0,9.0,14.0,37.41747,-118.45136,2,1,9,1,0.47712125471966244,0.30102999566398114,0.6020599913279623,1.1760912590556811,1.041392685158225,1.0,1.4142135623730951,1.0,1.7320508075688772,3.7416573867739413,3.1622776601683795
794,Disco Hulk,112505733,2.3,9.0,16.0,37.41747,-118.45136,3,2,4,2,0.6020599913279623,0.47712125471966244,0.5185139398778874,1.2304489213782739,1.041392685158225,0.6989700043360187,1.7320508075688772,1.4142135623730951,1.51657508881031,4.0,3.1622776601683795
795,The Shining,106330654,2.0,9.0,12.0,37.41737,-118.45125,1,2,4,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,1.041392685158225,0.6989700043360187,1.0,0.0,1.4142135623730951,3.4641016151377544,3.1622776601683795
796,Cholos,106068450,2.9,9.0,8.0,37.41749,-118.45018,8,4,13,7,0.9542425094393249,0.9030899869919434,0.5910646070264991,0.9542425094393249,1.041392685158225,1.1461280356782377,2.8284271247461903,2.6457513110645907,1.70293863659264,2.8284271247461903,3.1622776601683795
797,Mortal Combat (AKA:  Hand to Hamtaro),106996405,2.0,9.0,35.0,37.41588,-118.44993,3,2,1,0,0.6020599913279623,0.0,0.47712125471966244,1.556302500767287,1.041392685158225,0.30102999566398114,1.7320508075688772,0.0,1.4142135623730951,5.916079783099616,3.1622776601683795
798,Slave to the Grind,109858900,3.2,9.0,17.0,37.41602,-118.44908999999998,6,4,10,6,0.8450980400142567,0.8450980400142567,0.6232492903979004,1.2552725051033058,1.041392685158225,1.041392685158225,2.449489742783178,2.449489742783178,1.7888543819998317,4.123105625617661,3.1622776601683795
799,Toxic Avenger,106070991,3.2,9.25,8.0,37.4161,-118.45012,12,8,27,14,1.1139433523068367,1.1760912590556811,0.6232492903979004,0.9542425094393249,1.0511525224473812,1.447158031342219,3.4641016151377544,3.7416573867739413,1.7888543819998317,2.8284271247461903,3.2015621187164243
800,Tim's Fred Traverse,112499980,2.5,9.25,14.0,37.4182,-118.4521,2,1,1,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.1760912590556811,1.0511525224473812,0.30102999566398114,1.4142135623730951,1.0,1.5811388300841898,3.7416573867739413,3.2015621187164243
801,Acid Wash,107029681,3.3,9.75,15.0,37.41625,-118.44931,27,15,52,43,1.447158031342219,1.6434526764861872,0.6334684555795864,1.2041199826559246,1.070037866607755,1.724275869600789,5.196152422706632,6.557438524302,1.816590212458495,3.872983346207417,3.278719262151
802,Low Rider,106068454,2.7,9.75,10.0,37.41749,-118.45018,6,3,12,4,0.8450980400142567,0.6989700043360187,0.568201724066995,1.041392685158225,1.070037866607755,1.1139433523068367,2.449489742783178,2.0,1.6431676725154984,3.1622776601683795,3.278719262151
803,The Gleaner Sit,112502006,3.0,10.0,15.0,37.41631,-118.44951,5,3,13,5,0.7781512503836435,0.7781512503836435,0.6020599913279623,1.2041199826559246,1.0791812460476247,1.1461280356782377,2.23606797749979,2.23606797749979,1.7320508075688772,3.872983346207417,3.3166247903554
804,Standing Kill Order,109757452,3.9,10.0,12.0,37.41624,-118.44938,7,6,27,8,0.9030899869919434,0.9542425094393249,0.6901960800285136,1.1139433523068367,1.0791812460476247,1.447158031342219,2.6457513110645907,2.8284271247461903,1.9748417658131499,3.4641016151377544,3.3166247903554
805,Slow Dance,111656550,2.0,10.0,7.0,37.41624,-118.44938,4,1,6,2,0.6989700043360187,0.47712125471966244,0.47712125471966244,0.9030899869919434,1.0791812460476247,0.8450980400142567,2.0,1.4142135623730951,1.4142135623730951,2.6457513110645907,3.3166247903554
806,Redrum Sit,108493617,3.0,10.0,6.0,37.41737,-118.45125,8,6,13,11,0.9542425094393249,1.0791812460476247,0.6020599913279623,0.8450980400142567,1.0791812460476247,1.1461280356782377,2.8284271247461903,3.3166247903554,1.7320508075688772,2.449489742783178,3.3166247903554
807,Human Contraband,114261154,2.0,10.0,10.0,37.41749,-118.45018,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.041392685158225,1.0791812460476247,0.0,1.0,0.0,1.4142135623730951,3.1622776601683795,3.3166247903554
808,Don't Forget the Lube,114104175,2.0,10.0,11.0,37.41855,-118.45283,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.0791812460476247,1.0791812460476247,0.0,1.0,0.0,1.4142135623730951,3.3166247903554,3.3166247903554
809,He Got Game,112501954,2.0,10.5,16.0,37.4161,-118.45012,2,1,3,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2304489213782739,1.0969100130080565,0.6020599913279623,1.4142135623730951,1.0,1.4142135623730951,4.0,3.391164991562634
810,Kill On Sight,109757458,4.0,11.0,15.0,37.41624,-118.44938,4,3,23,6,0.6989700043360187,0.8450980400142567,0.6989700043360187,1.2041199826559246,1.1139433523068367,1.380211241711606,2.0,2.449489742783178,2.0,3.872983346207417,3.4641016151377544
811,Swordfish Trombone,108924183,2.5,11.5,15.0,37.4171,-118.44991,2,1,5,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.2041199826559246,1.1303337684950059,0.7781512503836435,1.4142135623730951,1.0,1.5811388300841898,3.872983346207417,3.5355339059327378
812,Goldfish Trombone,108924212,4.0,14.0,20.0,37.4171,-118.44991,2,1,5,1,0.47712125471966244,0.30102999566398114,0.6989700043360187,1.322219294733919,1.2041199826559246,0.7781512503836435,1.4142135623730951,1.0,2.0,4.47213595499958,3.872983346207417
813,Behind the Mothership,106340986,1.8,-1.0,15.0,37.42254000000001,-118.43364,4,2,0,3,0.6989700043360187,0.6020599913279623,0.44715803134221915,1.2041199826559246,0.0,0.0,2.0,1.7320508075688772,1.3416407864998738,3.872983346207417,0.0
814,The Hysterical Bear Incident,106642810,1.0,-1.0,12.0,37.42324,-118.43279,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.0,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,0.0
815,Low-Angle Arete,106637336,1.3,-1.0,10.0,37.42232,-118.43364,12,3,0,19,1.1139433523068367,1.301029995663981,0.3617278360175928,1.041392685158225,0.0,0.0,3.4641016151377544,4.358898943540674,1.140175425099138,3.1622776601683795,0.0
816,Flush,106669817,2.7,-1.0,8.0,37.42232,-118.43364,23,6,4,41,1.380211241711606,1.6232492903979003,0.568201724066995,0.9542425094393249,0.0,0.6989700043360187,4.795831523312719,6.4031242374328485,1.6431676725154984,2.8284271247461903,0.0
817,Hands On Slab,106643024,2.0,-1.0,8.0,37.42112,-118.43318,11,5,1,19,1.0791812460476247,1.301029995663981,0.47712125471966244,0.9542425094393249,0.0,0.30102999566398114,3.3166247903554,4.358898943540674,1.4142135623730951,2.8284271247461903,0.0
818,Flake,106739980,1.8,-1.0,10.0,37.4217,-118.43308,4,1,0,9,0.6989700043360187,1.0,0.44715803134221915,1.041392685158225,0.0,0.0,2.0,3.0,1.3416407864998738,3.1622776601683795,0.0
819,Unnamed,106108593,1.1,-0.25,12.0,37.41759,-118.43276000000002,12,4,1,20,1.1139433523068367,1.322219294733919,0.32221929473391925,1.1139433523068367,0.24303804868629442,0.30102999566398114,3.4641016151377544,4.47213595499958,1.0488088481701516,3.4641016151377544,0.8660254037844386
820,Brown Slab,106108658,2.3,-0.25,15.0,37.4191,-118.434,12,4,1,23,1.1139433523068367,1.380211241711606,0.5185139398778874,1.2041199826559246,0.24303804868629442,0.30102999566398114,3.4641016151377544,4.795831523312719,1.51657508881031,3.872983346207417,0.8660254037844386
821,The Arete,106954490,2.8,-0.25,12.0,37.41759,-118.43276000000002,16,5,7,25,1.2304489213782739,1.414973347970818,0.57978359661681,1.1139433523068367,0.24303804868629442,0.9030899869919434,4.0,5.0,1.6733200530681511,3.4641016151377544,0.8660254037844386
822,Fingercrack,111648845,2.9,0.0,15.0,37.42254000000001,-118.43364,7,3,6,12,0.9030899869919434,1.1139433523068367,0.5910646070264991,1.2041199826559246,0.30102999566398114,0.8450980400142567,2.6457513110645907,3.4641016151377544,1.70293863659264,3.872983346207417,1.0
823,China Doll,106617251,3.3,0.0,18.0,37.42075,-118.43391,147,32,123,275,2.170261715394957,2.4409090820652173,0.6334684555795864,1.2787536009528289,0.30102999566398114,2.093421685162235,12.12435565298214,16.583123951777,1.816590212458495,4.242640687119285,1.0
824,Girl Call,107018232,2.4,0.0,20.0,37.42075,-118.43391,22,3,19,42,1.3617278360175928,1.6334684555795864,0.531478917042255,1.322219294733919,0.30102999566398114,1.301029995663981,4.69041575982343,6.48074069840786,1.5491933384829668,4.47213595499958,1.0
825,Spacehopper,106108578,1.8,0.0,15.0,37.41759,-118.43276000000002,30,6,3,60,1.4913616938342726,1.785329835010767,0.44715803134221915,1.2041199826559246,0.30102999566398114,0.6020599913279623,5.477225575051661,7.745966692414834,1.3416407864998738,3.872983346207417,1.0
826,Bouncing Babies,106108586,1.5,0.0,12.0,37.41759,-118.43276000000002,30,11,2,55,1.4913616938342726,1.7481880270062005,0.3979400086720376,1.1139433523068367,0.30102999566398114,0.47712125471966244,5.477225575051661,7.416198487095663,1.224744871391589,3.4641016151377544,1.0
827,Unnamed 1,1061086441,2.0,0.0,12.0,37.4191,-118.434,11,3,3,21,1.0791812460476247,1.3424226808222062,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.6020599913279623,3.3166247903554,4.58257569495584,1.4142135623730951,3.4641016151377544,1.0
828,The Crack,106642866,1.4,0.0,12.0,37.42324,-118.43279,5,1,0,8,0.7781512503836435,0.9542425094393249,0.380211241711606,1.1139433523068367,0.30102999566398114,0.0,2.23606797749979,2.8284271247461903,1.1832159566199232,3.4641016151377544,1.0
829,Crack and Wall,106642886,1.5,0.0,12.0,37.42324,-118.43279,2,2,0,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.1139433523068367,0.30102999566398114,0.0,1.4142135623730951,1.7320508075688772,1.224744871391589,3.4641016151377544,1.0
830,What Mick Missed,106642896,1.5,0.0,12.0,37.42324,-118.43279,2,1,0,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.1139433523068367,0.30102999566398114,0.0,1.4142135623730951,1.7320508075688772,1.224744871391589,3.4641016151377544,1.0
831,Bishop Bomber / Pound Sign,106642953,1.0,0.0,12.0,37.42324,-118.43279,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.30102999566398114,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.0
832,Caveat Emptor,106642958,2.0,0.0,12.0,37.42324,-118.43279,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.4641016151377544,1.0
833,Teen Angst,106642972,0.0,0.0,12.0,37.42324,-118.43279,1,1,0,2,0.30102999566398114,0.47712125471966244,0.0,1.1139433523068367,0.30102999566398114,0.0,1.0,1.4142135623730951,0.0,3.4641016151377544,1.0
834,Lonely Teenage Bedroom,106642980,1.0,0.0,12.0,37.42324,-118.43279,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.30102999566398114,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,1.0
835,Funkadella Bdelia,106669872,1.7,0.0,8.0,37.42232,-118.43364,23,7,1,48,1.380211241711606,1.6901960800285134,0.4313637641589873,0.9542425094393249,0.30102999566398114,0.30102999566398114,4.795831523312719,6.928203230275509,1.3038404810405297,2.8284271247461903,1.0
836,Parliament,106669877,1.7,0.0,8.0,37.42232,-118.43364,21,6,3,41,1.3424226808222062,1.6232492903979003,0.4313637641589873,0.9542425094393249,0.30102999566398114,0.6020599913279623,4.58257569495584,6.4031242374328485,1.3038404810405297,2.8284271247461903,1.0
837,Problem A,106669883,1.5,0.0,8.0,37.42232,-118.43364,21,4,1,41,1.3424226808222062,1.6232492903979003,0.3979400086720376,0.9542425094393249,0.30102999566398114,0.30102999566398114,4.58257569495584,6.4031242374328485,1.224744871391589,2.8284271247461903,1.0
838,Hands Free Slab,106643017,2.6,0.0,8.0,37.42112,-118.43318,21,4,4,34,1.3424226808222062,1.5440680443502754,0.5563025007672872,0.9542425094393249,0.30102999566398114,0.6989700043360187,4.58257569495584,5.830951894845301,1.61245154965971,2.8284271247461903,1.0
839,The Flake Crack,106954448,1.0,0.0,15.0,37.41759,-118.43276000000002,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.30102999566398114,0.0,1.0,1.4142135623730951,1.0,3.872983346207417,1.0
840,The Groove,106954482,3.1,0.0,12.0,37.41759,-118.43276000000002,26,6,39,40,1.4313637641589871,1.6127838567197355,0.6127838567197355,1.1139433523068367,0.30102999566398114,1.6020599913279623,5.0990195135927845,6.324555320336759,1.760681686165901,3.4641016151377544,1.0
841,President Bush,116664985,3.6,0.0,15.0,37.42048,-118.43303,5,3,1,3,0.7781512503836435,0.6020599913279623,0.662757831681574,1.2041199826559246,0.30102999566398114,0.30102999566398114,2.23606797749979,1.7320508075688772,1.8973665961010275,3.872983346207417,1.0
842,Baby Tooth,114197422,2.0,0.0,10.0,37.4217,-118.43308,4,2,1,5,0.6989700043360187,0.7781512503836435,0.47712125471966244,1.041392685158225,0.30102999566398114,0.30102999566398114,2.0,2.23606797749979,1.4142135623730951,3.1622776601683795,1.0
843,Parrot Fashion,106739946,2.2,0.0,15.0,37.4217,-118.43308,6,3,3,9,0.8450980400142567,1.0,0.5051499783199059,1.2041199826559246,0.30102999566398114,0.6020599913279623,2.449489742783178,3.0,1.4832396974191326,3.872983346207417,1.0
844,Bertie Blunt,106731624,1.3,0.0,10.0,37.4217,-118.43308,3,2,1,5,0.6020599913279623,0.7781512503836435,0.3617278360175928,1.041392685158225,0.30102999566398114,0.30102999566398114,1.7320508075688772,2.23606797749979,1.140175425099138,3.1622776601683795,1.0
845,Mad Parrot,106740001,1.0,0.0,10.0,37.4217,-118.43308,6,2,1,9,0.8450980400142567,1.0,0.30102999566398114,1.041392685158225,0.30102999566398114,0.30102999566398114,2.449489742783178,3.0,1.0,3.1622776601683795,1.0
846,Bad Parrot,106740008,1.7,0.0,10.0,37.4217,-118.43308,12,4,1,20,1.1139433523068367,1.322219294733919,0.4313637641589873,1.041392685158225,0.30102999566398114,0.30102999566398114,3.4641016151377544,4.47213595499958,1.3038404810405297,3.1622776601683795,1.0
847,Problem A,106739973,1.0,0.0,12.0,37.4217,-118.43308,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.30102999566398114,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,1.0
848,Codfish,110390774,2.0,0.0,11.0,37.4217,-118.43308,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.0791812460476247,0.30102999566398114,0.0,1.0,0.0,1.4142135623730951,3.3166247903554,1.0
849,Problem B,106915540,1.0,0.0,10.0,37.4227,-118.4345,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.30102999566398114,0.0,1.0,1.4142135623730951,1.0,3.1622776601683795,1.0
850,Boneless Herring,107018119,2.3,0.0,18.0,37.41934000000001,-118.43437,11,3,3,21,1.0791812460476247,1.3424226808222062,0.5185139398778874,1.2787536009528289,0.30102999566398114,0.6020599913279623,3.3166247903554,4.58257569495584,1.51657508881031,4.242640687119285,1.0
851,Big Slab,107018215,2.7,0.25,20.0,37.41934000000001,-118.43437,3,2,9,1,0.6020599913279623,0.30102999566398114,0.568201724066995,1.322219294733919,0.3521825181113625,1.0,1.7320508075688772,1.0,1.6431676725154984,4.47213595499958,1.118033988749895
852,Rubber Ball,106954379,1.6,0.25,12.0,37.41759,-118.43276000000002,8,2,1,11,0.9542425094393249,1.0791812460476247,0.4149733479708179,1.1139433523068367,0.3521825181113625,0.30102999566398114,2.8284271247461903,3.3166247903554,1.2649110640673518,3.4641016151377544,1.118033988749895
853,Double Arete,106108651,1.7,0.25,15.0,37.4191,-118.434,6,3,1,15,0.8450980400142567,1.2041199826559246,0.4313637641589873,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.449489742783178,3.872983346207417,1.3038404810405297,3.872983346207417,1.118033988749895
854,Garden Pest,106642859,2.8,0.25,12.0,37.42324,-118.43279,21,6,5,31,1.3424226808222062,1.5051499783199058,0.57978359661681,1.1139433523068367,0.3521825181113625,0.7781512503836435,4.58257569495584,5.5677643628300215,1.6733200530681511,3.4641016151377544,1.118033988749895
855,The Overhanging Nose,106669864,2.5,0.25,10.0,37.42232,-118.43364,12,3,6,20,1.1139433523068367,1.322219294733919,0.5440680443502756,1.041392685158225,0.3521825181113625,0.8450980400142567,3.4641016151377544,4.47213595499958,1.5811388300841898,3.1622776601683795,1.118033988749895
856,Any Which Way But Loose,106669614,2.4,0.25,15.0,37.41759,-118.43276000000002,5,2,1,8,0.7781512503836435,0.9542425094393249,0.531478917042255,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.23606797749979,2.8284271247461903,1.5491933384829668,3.872983346207417,1.118033988749895
857,Pocket Pussy,106642853,1.0,0.75,10.0,37.42324,-118.43279,8,2,2,12,0.9542425094393249,1.1139433523068367,0.30102999566398114,1.041392685158225,0.4393326938302626,0.47712125471966244,2.8284271247461903,3.4641016151377544,1.0,3.1622776601683795,1.3228756555322954
858,The Pat Cave Crack,113885052,1.5,0.75,15.0,37.4217,-118.43308,2,1,0,1,0.47712125471966244,0.30102999566398114,0.3979400086720376,1.2041199826559246,0.4393326938302626,0.0,1.4142135623730951,1.0,1.224744871391589,3.872983346207417,1.3228756555322954
859,Loaded,106617845,2.5,1.0,12.0,37.42254000000001,-118.43364,35,9,7,60,1.556302500767287,1.785329835010767,0.5440680443502756,1.1139433523068367,0.47712125471966244,0.9030899869919434,5.916079783099616,7.745966692414834,1.5811388300841898,3.4641016151377544,1.4142135623730951
860,Smiths,106108528,2.5,1.0,12.0,37.42075,-118.43391,25,2,11,30,1.414973347970818,1.4913616938342726,0.5440680443502756,1.1139433523068367,0.47712125471966244,1.0791812460476247,5.0,5.477225575051661,1.5811388300841898,3.4641016151377544,1.4142135623730951
861,Sue Me,111648825,2.0,1.0,15.0,37.42075,-118.43391,2,1,0,4,0.47712125471966244,0.6989700043360187,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.0,1.4142135623730951,2.0,1.4142135623730951,3.872983346207417,1.4142135623730951
862,Riding the Gravy Train,109140312,1.7,1.0,15.0,37.41759,-118.43276000000002,15,4,3,18,1.2041199826559246,1.2787536009528289,0.4313637641589873,1.2041199826559246,0.47712125471966244,0.6020599913279623,3.872983346207417,4.242640687119285,1.3038404810405297,3.872983346207417,1.4142135623730951
863,Unnamed 2,1061086322,2.0,1.0,18.0,37.4191,-118.434,1,1,0,6,0.30102999566398114,0.8450980400142567,0.47712125471966244,1.2787536009528289,0.47712125471966244,0.0,1.0,2.449489742783178,1.4142135623730951,4.242640687119285,1.4142135623730951
864,"Jerry Falwell, Porn Star",106642821,1.0,1.0,10.0,37.42324,-118.43279,2,1,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.0,1.4142135623730951,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
865,No Talk,106642911,1.0,1.0,10.0,37.42324,-118.43279,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
866,Problem A,106642930,1.0,1.0,8.0,37.42324,-118.43279,3,1,0,4,0.6020599913279623,0.6989700043360187,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.0,1.7320508075688772,2.0,1.0,2.8284271247461903,1.4142135623730951
867,Shop Till You Drop,106642964,0.0,1.0,15.0,37.42324,-118.43279,1,1,0,2,0.30102999566398114,0.47712125471966244,0.0,1.2041199826559246,0.47712125471966244,0.0,1.0,1.4142135623730951,0.0,3.872983346207417,1.4142135623730951
